dataset,model,label,accuracy,f1,recall,precision
Car,ocsvm,2.0,0.6333333333333333,0.5,0.36666666666666664,0.7857142857142857
Car,ocsvm,3.0,0.7666666666666667,0.46153846153846156,0.8571428571428571,0.3157894736842105
Car,ocsvm,4.0,0.5166666666666667,0.1714285714285714,0.13636363636363635,0.23076923076923078
CBF,ocsvm,1.0,0.6822222222222222,0.10625,0.85,0.056666666666666664
CBF,ocsvm,2.0,0.6688888888888889,0.0,0.0,0.0
CBF,ocsvm,3.0,0.6722222222222223,0.05144694533762058,0.8888888888888888,0.026490066225165563
ChlorineConcentration,ocsvm,1.0,0.39895833333333336,0.28099688473520246,0.19406196213425128,0.5090293453724605
ChlorineConcentration,ocsvm,2.0,0.55703125,0.32686980609418276,0.2552533992583436,0.45434543454345433
ChlorineConcentration,ocsvm,3.0,0.5223958333333333,0.5085744908896035,0.5625370480142264,0.4640586797066015
CinCECGTorso,ocsvm,1.0,0.7471014492753624,0.005698005698005697,1.0,0.002857142857142857
CinCECGTorso,ocsvm,2.0,0.782608695652174,0.21875,1.0,0.12280701754385964
CinCECGTorso,ocsvm,3.0,0.7797101449275362,0.20418848167539264,1.0,0.11370262390670553
CinCECGTorso,ocsvm,4.0,0.7673913043478261,0.13008130081300812,1.0,0.06956521739130435
Coffee,ocsvm,0.0,0.7857142857142857,0.7499999999999999,1.0,0.6
Coffee,ocsvm,1.0,0.6785714285714286,0.47058823529411764,1.0,0.3076923076923077
Computers,ocsvm,1.0,0.652,0.5297297297297296,0.8166666666666667,0.392
Computers,ocsvm,2.0,0.4,0.3181818181818182,0.3684210526315789,0.28
CricketX,ocsvm,1.0,0.8948717948717949,0.12765957446808512,0.15,0.1111111111111111
CricketX,ocsvm,2.0,0.941025641025641,0.48888888888888893,1.0,0.3235294117647059
CricketX,ocsvm,3.0,0.9153846153846154,0.0,0.0,0.0
CricketX,ocsvm,4.0,0.8948717948717949,0.08888888888888888,0.13333333333333333,0.06666666666666667
CricketX,ocsvm,5.0,0.8769230769230769,0.04,0.08333333333333333,0.02631578947368421
CricketX,ocsvm,6.0,0.8846153846153846,0.11764705882352941,0.15,0.0967741935483871
CricketX,ocsvm,7.0,0.9076923076923077,0.05263157894736842,0.1111111111111111,0.034482758620689655
CricketX,ocsvm,8.0,0.9256410256410257,0.3555555555555555,0.7272727272727273,0.23529411764705882
CricketX,ocsvm,9.0,0.9102564102564102,0.339622641509434,0.6923076923076923,0.225
CricketX,ocsvm,10.0,0.9,0.20408163265306126,0.4166666666666667,0.13513513513513514
CricketX,ocsvm,11.0,0.941025641025641,0.20689655172413793,1.0,0.11538461538461539
CricketX,ocsvm,12.0,0.8589743589743589,0.03508771929824561,0.041666666666666664,0.030303030303030304
CricketY,ocsvm,1.0,0.9025641025641026,0.2692307692307693,0.4666666666666667,0.1891891891891892
CricketY,ocsvm,2.0,0.882051282051282,0.28125,0.2727272727272727,0.2903225806451613
CricketY,ocsvm,3.0,0.8897435897435897,0.18867924528301888,0.20833333333333334,0.1724137931034483
CricketY,ocsvm,4.0,0.9256410256410257,0.3555555555555555,0.8,0.22857142857142856
CricketY,ocsvm,5.0,0.8128205128205128,0.1411764705882353,0.10714285714285714,0.20689655172413793
CricketY,ocsvm,6.0,0.9128205128205128,0.32,0.47058823529411764,0.24242424242424243
CricketY,ocsvm,7.0,0.8615384615384616,0.2894736842105263,0.2558139534883721,0.3333333333333333
CricketY,ocsvm,8.0,0.9051282051282051,0.3018867924528302,0.38095238095238093,0.25
CricketY,ocsvm,9.0,0.8923076923076924,0.27586206896551724,0.3333333333333333,0.23529411764705882
CricketY,ocsvm,10.0,0.9179487179487179,0.36,0.5294117647058824,0.2727272727272727
CricketY,ocsvm,11.0,0.8923076923076924,0.0,0.0,0.0
CricketY,ocsvm,12.0,0.9179487179487179,0.42857142857142855,0.48,0.3870967741935484
CricketZ,ocsvm,1.0,0.8897435897435897,0.12244897959183672,0.1875,0.09090909090909091
CricketZ,ocsvm,2.0,0.9358974358974359,0.5098039215686275,1.0,0.34210526315789475
CricketZ,ocsvm,3.0,0.8948717948717949,0.0,0.0,0.0
CricketZ,ocsvm,4.0,0.8717948717948718,0.07407407407407407,0.09523809523809523,0.06060606060606061
CricketZ,ocsvm,5.0,0.9076923076923077,0.09999999999999999,0.5,0.05555555555555555
CricketZ,ocsvm,6.0,0.8948717948717949,0.08888888888888889,0.125,0.06896551724137931
CricketZ,ocsvm,7.0,0.9230769230769231,0.11764705882352941,0.2,0.08333333333333333
CricketZ,ocsvm,8.0,0.9307692307692308,0.39999999999999997,0.5294117647058824,0.32142857142857145
CricketZ,ocsvm,9.0,0.9179487179487179,0.3043478260869565,0.5833333333333334,0.20588235294117646
CricketZ,ocsvm,10.0,0.8846153846153846,0.11764705882352942,0.17647058823529413,0.08823529411764706
CricketZ,ocsvm,11.0,0.9179487179487179,0.23809523809523808,0.5,0.15625
CricketZ,ocsvm,12.0,0.8743589743589744,0.10909090909090909,0.11538461538461539,0.10344827586206896
DiatomSizeReduction,ocsvm,1.0,0.8921568627450981,0.0,0.0,0.0
DiatomSizeReduction,ocsvm,2.0,0.8594771241830066,0.6950354609929079,1.0,0.532608695652174
