dataset,model,label,accuracy,f1,recall,precision
FiftyWords,resoc,14.0,0.9626373626373627,0.023443223443223443,0.035164835164835165,0.017582417582417582
FiftyWords,resoc,15.0,0.17362637362637362,0.0046886446886446895,0.002704987320371936,0.017582417582417582
FiftyWords,resoc,16.0,0.6923076923076923,0.007032967032967033,0.004395604395604396,0.017582417582417582
FiftyWords,resoc,17.0,0.9648351648351648,0.0,0.0,0.0
FiftyWords,resoc,18.0,0.7978021978021979,0.0,0.0,0.0
FiftyWords,resoc,19.0,0.7626373626373626,0.0,0.0,0.0
FiftyWords,resoc,20.0,0.3274725274725275,0.005860805860805862,0.003196803196803197,0.035164835164835165
FiftyWords,resoc,21.0,0.701098901098901,0.014065934065934066,0.008791208791208791,0.035164835164835165
FiftyWords,resoc,22.0,0.8747252747252747,0.0,0.0,0.0
FiftyWords,resoc,23.0,0.5494505494505495,0.0,0.0,0.0
FiftyWords,resoc,24.0,0.7648351648351648,0.0,0.0,0.0
FiftyWords,resoc,25.0,0.9120879120879121,0.035164835164835165,0.035164835164835165,0.035164835164835165
FiftyWords,resoc,26.0,0.5406593406593406,0.0,0.0,0.0
FiftyWords,resoc,27.0,0.45714285714285713,0.007032967032967032,0.003907203907203907,0.035164835164835165
FiftyWords,resoc,28.0,0.9032967032967033,0.05274725274725275,0.046886446886446886,0.07032967032967033
FiftyWords,resoc,29.0,0.7934065934065934,0.028131868131868132,0.017582417582417582,0.07032967032967033
FiftyWords,resoc,30.0,0.48131868131868133,0.007032967032967032,0.003907203907203907,0.035164835164835165
FiftyWords,resoc,31.0,0.756043956043956,0.027629513343799057,0.017582417582417582,0.07032967032967033
FiftyWords,resoc,32.0,0.7384615384615385,0.010047095761381476,0.005860805860805861,0.035164835164835165
FiftyWords,resoc,33.0,0.8747252747252747,0.014065934065934066,0.008791208791208791,0.035164835164835165
FiftyWords,resoc,34.0,0.676923076923077,0.014065934065934066,0.008791208791208791,0.035164835164835165
FiftyWords,resoc,35.0,0.978021978021978,0.0,0.0,0.0
FiftyWords,resoc,36.0,0.6901098901098901,0.0,0.0,0.0
FiftyWords,resoc,37.0,0.8989010989010989,0.0,0.0,0.0
FiftyWords,resoc,38.0,0.7846153846153846,0.0,0.0,0.0
FiftyWords,resoc,39.0,0.23076923076923078,0.010047095761381478,0.005409974640743872,0.07032967032967033
FiftyWords,resoc,40.0,0.6241758241758242,0.007032967032967032,0.003907203907203907,0.035164835164835165
FiftyWords,resoc,41.0,0.013186813186813187,0.02482223658694247,0.013186813186813187,0.210989010989011
FiftyWords,resoc,42.0,0.5494505494505495,0.0,0.0,0.0
FiftyWords,resoc,43.0,0.9692307692307692,0.0,0.0,0.0
FiftyWords,resoc,44.0,0.9384615384615385,0.0,0.0,0.0
FiftyWords,resoc,45.0,0.9824175824175824,0.035164835164835165,0.035164835164835165,0.035164835164835165
FiftyWords,resoc,46.0,0.7582417582417582,0.0,0.0,0.0
FiftyWords,resoc,47.0,0.7978021978021979,0.014065934065934066,0.008791208791208791,0.035164835164835165
FiftyWords,resoc,48.0,0.6879120879120879,0.010047095761381476,0.005860805860805861,0.035164835164835165
FiftyWords,resoc,49.0,0.46593406593406594,0.0,0.0,0.0
FiftyWords,resoc,50.0,0.5604395604395604,0.030025359256128484,0.016884702598988312,0.14065934065934066
Fish,resoc,1.0,0.8457142857142858,0.2679134199134199,0.3047619047619048,0.28517006802721084
Fish,resoc,2.0,0.2742857142857143,0.05268027210884355,0.03082783882783883,0.21333333333333332
Fish,resoc,3.0,0.6057142857142858,0.11285714285714285,0.08829931972789115,0.18
Fish,resoc,4.0,0.6457142857142857,0.19557823129251703,0.1940952380952381,0.33542857142857146
Fish,resoc,5.0,0.7485714285714286,0.07183673469387757,0.1219047619047619,0.05333333333333333
Fish,resoc,6.0,0.8457142857142858,0.1737142857142857,0.22857142857142856,0.15238095238095237
Fish,resoc,7.0,0.6571428571428571,0.05942857142857143,0.04353741496598639,0.13714285714285715
FordA,resoc,-1.0,0.48484848484848486,0.24099954115996886,0.48842712842712827,0.17441995714722985
FordA,resoc,1.0,0.4856060606060606,0.1229653847835666,0.3012121212121212,0.08124999579545035
FordB,resoc,-1.0,0.5481481481481482,0.29434285878730315,0.603856554967666,0.2068091853277038
FordB,resoc,1.0,0.4777777777777778,0.14977466977466974,0.3683127572016461,0.10332834518019704
GunPoint,resoc,1.0,0.5866666666666667,0.433068839657075,0.7177142857142857,0.3430687830687831
GunPoint,resoc,2.0,0.4533333333333333,0.21074259074259075,0.29777777777777775,0.18052910052910054
Ham,resoc,1.0,0.41904761904761906,0.24417233560090704,0.4876190476190476,0.1841269841269841
Ham,resoc,2.0,0.5714285714285714,0.2239968608389661,0.49206349206349204,0.15164835164835166
HandOutlines,resoc,0.0,0.6567567567567567,0.09235521235521235,0.3027027027027027,0.055409695409695404
HandOutlines,resoc,1.0,0.3891891891891892,0.3037940554968418,0.5253024453024453,0.22854526854526855
Haptics,resoc,1.0,0.7922077922077922,0.01484230055658627,0.05194805194805195,0.008658008658008658
Haptics,resoc,2.0,0.698051948051948,0.0,0.0,0.0
Haptics,resoc,3.0,0.6428571428571429,0.2173609939843706,0.18484848484848487,0.28138528138528135
Haptics,resoc,4.0,0.685064935064935,0.16487322201607918,0.16363636363636366,0.19579468150896726
Haptics,resoc,5.0,0.22077922077922077,0.3420238908960714,0.21709956709956713,0.8727272727272728
Herring,resoc,1.0,0.5,0.3930735930735931,0.6625,0.2861111111111111
Herring,resoc,2.0,0.53125,0.254004329004329,0.48333333333333334,0.1964285714285714
InlineSkate,resoc,1.0,0.8872727272727273,0.13672727272727273,0.16,0.14060606060606062
InlineSkate,resoc,2.0,0.7945454545454546,0.08297835497835498,0.12606060606060604,0.07854545454545456
InlineSkate,resoc,3.0,0.8181818181818182,0.0446060606060606,0.06787878787878789,0.039757575757575755
InlineSkate,resoc,4.0,0.3981818181818182,0.2058017846680948,0.13843392970665694,0.4950995670995671
InlineSkate,resoc,5.0,0.6381818181818182,0.17801495474222748,0.15362770562770564,0.26181818181818184
InlineSkate,resoc,6.0,0.7018181818181818,0.13693506493506494,0.14351515151515154,0.16096969696969696
InlineSkate,resoc,7.0,0.6418181818181818,0.08505627705627707,0.06327272727272727,0.18424242424242424
InsectWingbeatSound,resoc,1.0,0.8252525252525252,0.1326022126022126,0.14397306397306397,0.1748148148148148
InsectWingbeatSound,resoc,2.0,0.6606060606060606,0.1133948430918128,0.08546416546416544,0.21104377104377106
InsectWingbeatSound,resoc,3.0,0.7868686868686868,0.11102132435465768,0.10612794612794613,0.15151515151515152
InsectWingbeatSound,resoc,4.0,0.4388888888888889,0.11702483823695942,0.07632921511709388,0.3272727272727273
InsectWingbeatSound,resoc,5.0,0.8409090909090909,0.04525252525252526,0.051178451178451184,0.04713804713804713
InsectWingbeatSound,resoc,6.0,0.8262626262626263,0.03771043771043771,0.03501683501683502,0.05185185185185185
InsectWingbeatSound,resoc,7.0,0.8484848484848485,0.08621452621452622,0.10033670033670034,0.0861952861952862
InsectWingbeatSound,resoc,8.0,0.7964646464646464,0.04811928811928811,0.050505050505050504,0.05723905723905724
InsectWingbeatSound,resoc,9.0,0.6994949494949495,0.16106578045971987,0.1263684463684463,0.30383838383838374
InsectWingbeatSound,resoc,10.0,0.8924242424242425,0.00808080808080808,0.00808080808080808,0.00808080808080808
InsectWingbeatSound,resoc,11.0,0.8878787878787879,0.04875420875420875,0.07676767676767676,0.041077441077441074
ItalyPowerDemand,resoc,1.0,0.49271137026239065,0.31549192056823677,0.47551020408163264,0.25675581302403455
ItalyPowerDemand,resoc,2.0,0.38872691933916426,0.311739617533514,0.3579251328522466,0.30471618328761174
LargeKitchenAppliances,resoc,1.0,0.576,0.06123921568627452,0.2773333333333333,0.03528205128205128
LargeKitchenAppliances,resoc,2.0,0.5306666666666666,0.13245245469456535,0.2620952380952381,0.09493333333333334
LargeKitchenAppliances,resoc,3.0,0.6373333333333333,0.18608399602431638,0.33155555555555555,0.13688888888888887
Lightning2,resoc,-1.0,0.3442622950819672,0.2297527609003019,0.26592505854800935,0.21405152224824356
Lightning2,resoc,1.0,0.5081967213114754,0.13899397505954883,0.5245901639344263,0.08047690014903129
Lightning7,resoc,0.0,0.6712328767123288,0.12524461839530335,0.08767123287671233,0.2191780821917808
Lightning7,resoc,1.0,0.821917808219178,0.0,0.0,0.0
Lightning7,resoc,2.0,0.6575342465753424,0.0487062404870624,0.0365296803652968,0.0730593607305936
Lightning7,resoc,3.0,0.5205479452054794,0.0,0.0,0.0
Lightning7,resoc,4.0,0.136986301369863,0.0,0.0,0.0
Lightning7,resoc,5.0,0.2876712328767123,0.18257724011148668,0.1284627092846271,0.3251141552511415
Lightning7,resoc,6.0,0.7808219178082192,0.12524461839530335,0.1461187214611872,0.1095890410958904
Mallat,resoc,1.0,0.8712153518123668,0.05208244491826582,0.06823027718550106,0.04719260838663823
Mallat,resoc,2.0,0.8345415778251599,0.08150810572985415,0.11030561478322673,0.07175550817341862
Mallat,resoc,3.0,0.6051172707889125,0.07028176750991252,0.0531627576403696,0.12747690120824448
Mallat,resoc,4.0,0.6955223880597015,0.01180492097336447,0.013077469793887705,0.013304904051172708
Mallat,resoc,5.0,0.4460554371002132,0.005376854843805804,0.0038095238095238095,0.01478322672352523
