train_loss,epoch,step,accuracy_score,f1,recall,precision
0.013446866572026048,252,252,,,,
0.013435392603257422,253,253,,,,
0.013423870699451694,254,254,,,,
0.01341232212253666,255,255,,,,
0.013400819218106446,256,256,,,,
0.013389314055263158,257,257,,,,
0.013377728171179996,258,258,,,,
0.01336618161535617,259,259,,,,
0.013354595171501286,260,260,,,,
0.013343061272621085,261,261,,,,
0.013331485439282625,262,262,,,,
0.013319907084167863,263,263,,,,
0.013308301746791398,264,264,,,,
0.01329668498220599,265,265,,,,
0.013285097565733477,266,266,,,,
0.013273443601635302,267,267,,,,
0.013261878628727575,268,268,,,,
0.013250184157470871,269,269,,,,
0.013238525435505803,270,270,,,,
0.013226871291380119,271,271,,,,
0.013215184754273291,272,272,,,,
0.013203521668359922,273,273,,,,
0.013191839179417929,274,274,,,,
0.013180121763806611,275,275,,,,
0.013168519002565663,276,276,,,,
0.013156708372117625,277,277,,,,
0.013145039155555786,278,278,,,,
0.013133285045374808,279,279,,,,
0.013121588964554613,280,280,,,,
0.01310984587472339,281,281,,,,
0.013098031169940908,282,282,,,,
0.013086344244138685,283,283,,,,
0.01307457921539638,284,284,,,,
0.013062756504964688,285,285,,,,
0.013051030977372629,286,286,,,,
0.013039219916906045,287,287,,,,
0.013027425650907535,288,288,,,,
0.013015658217038005,289,289,,,,
0.01300382776536342,290,290,,,,
0.012992091897205436,291,291,,,,
0.012980229225210142,292,292,,,,
0.012968372782967644,293,293,,,,
0.012956540840847365,294,294,,,,
0.01294474582213746,295,295,,,,
0.012932850432857105,296,296,,,,
0.012920907729154333,297,297,,,,
0.012908905483953969,298,298,,,,
0.012896844319153049,299,299,,,,
0.012884801105883584,300,300,,,,
0.012872715328294173,301,301,,,,
0.012860582262566981,302,302,,,,
0.012848438194101783,303,303,,,,
0.012836312264398412,304,304,,,,
0.012824171979668118,305,305,,,,
0.012811923918404865,306,306,,,,
0.012799760634734984,307,307,,,,
0.012787597636360747,308,308,,,,
0.01277535589982862,309,309,,,,
0.012763180585425724,310,310,,,,
0.012750876983283387,311,311,,,,
0.012738619388866172,312,312,,,,
0.01272637755513743,313,313,,,,
0.012714113939396568,314,314,,,,
0.012701799368696812,315,315,,,,
0.012689509587104911,316,316,,,,
0.01267725923566149,317,317,,,,
0.01266490163614904,318,318,,,,
0.012652582421723303,319,319,,,,
0.012640288896841554,320,320,,,,
0.01262794995380966,321,321,,,,
0.012615610232415374,322,322,,,,
0.012603296144606379,323,323,,,,
0.012590890211213833,324,324,,,,
0.012578585895176544,325,325,,,,
0.012566204296271286,326,326,,,,
0.012553838602316784,327,327,,,,
0.01254150562796497,328,328,,,,
0.012529111057402965,329,329,,,,
0.012516737690547687,330,330,,,,
0.01250432521837386,331,331,,,,
0.012491920130886748,332,332,,,,
0.012479500534059097,333,333,,,,
0.012467146794818907,334,334,,,,
0.012454736808734459,335,335,,,,
0.012442299086435597,336,336,,,,
0.012429910806975074,337,337,,,,
0.012417442137675606,338,338,,,,
0.0124050682711126,339,339,,,,
0.01239261540067119,340,340,,,,
0.012380188915353056,341,341,,,,
0.012367703307295495,342,342,,,,
0.012355322268748385,343,343,,,,
0.01234283862295599,344,344,,,,
0.012330359820907414,345,345,,,,
0.012317886467280652,346,346,,,,
0.012305400001431547,347,347,,,,
0.012292917998073354,348,348,,,,
0.012280458500845307,349,349,,,,
,350,350,0.056265984654731455,0.015345268542199489,0.008184143222506395,0.12276214833759591
